transaction_id,device_id,ip_address,device_type,country
TXN114189,D2679,192.168.72.219,mobile,NG
TXN114190,D1091,192.168.32.10,mobile,US
TXN114191,D1696,192.168.246.39,tablet,KE
TXN114192,D1064,192.168.238.33,mobile,KE
TXN114193,D2019,192.168.146.129,tablet,GB
TXN114194,D1484,192.168.66.97,tablet,NG
TXN114195,D2378,192.168.75.59,tablet,KE
TXN114196,D1222,192.168.11.212,mobile,GB
TXN114197,D1185,192.168.138.244,desktop,US
TXN114198,D2168,192.168.74.99,desktop,IN
TXN114199,D2942,192.168.204.133,mobile,KE
TXN114200,D1686,192.168.142.93,mobile,US
TXN114201,D1295,192.168.244.149,desktop,US
TXN114202,D2294,192.168.10.72,mobile,IN
TXN114203,D1517,192.168.46.26,tablet,GB
TXN114204,D2731,192.168.26.123,desktop,NG
TXN114205,D1228,192.168.170.83,mobile,IN
TXN114206,D1599,192.168.4.14,mobile,GB
TXN114207,D2056,192.168.218.105,mobile,IN
TXN114208,D1628,192.168.10.227,mobile,US
TXN114209,D2037,192.168.44.146,mobile,KE
TXN114210,D2757,192.168.108.58,mobile,US
TXN114211,D1752,192.168.124.68,tablet,KE
TXN114212,D2976,192.168.58.59,mobile,GB
TXN114213,D2708,192.168.208.213,desktop,NG
TXN114214,D1187,192.168.20.246,tablet,KE
TXN114215,D1889,192.168.49.69,desktop,IN
TXN114216,D1637,192.168.164.69,desktop,IN
TXN114217,D2643,192.168.154.193,mobile,GB
TXN114218,D1339,192.168.144.215,tablet,NG
TXN114219,D1129,192.168.176.19,desktop,IN
TXN114220,D2398,192.168.196.130,mobile,IN
TXN114221,D2373,192.168.164.80,desktop,GB
TXN114222,D2035,192.168.173.89,tablet,NG
TXN114223,D1726,192.168.125.51,tablet,US
TXN114224,D1063,192.168.54.246,desktop,GB
TXN114225,D1444,192.168.182.121,mobile,KE
TXN114226,D1931,192.168.186.64,desktop,NG
TXN114227,D1763,192.168.137.159,mobile,KE
TXN114228,D1987,192.168.20.58,desktop,KE
TXN114229,D1429,192.168.152.41,mobile,NG
TXN114230,D2715,192.168.0.209,mobile,GB
TXN114231,D2953,192.168.78.200,mobile,US
TXN114232,D1551,192.168.109.119,desktop,GB
TXN114233,D1778,192.168.19.117,desktop,IN
TXN114234,D1678,192.168.49.196,tablet,IN
TXN114235,D2003,192.168.91.173,desktop,KE
TXN114236,D2508,192.168.79.245,tablet,KE
TXN114237,D1679,192.168.120.231,desktop,IN
TXN114238,D1642,192.168.246.228,tablet,KE
TXN114239,D1217,192.168.3.245,desktop,GB
TXN114240,D1812,192.168.85.28,tablet,KE
TXN114241,D1698,192.168.249.21,tablet,KE
TXN114242,D2555,192.168.35.174,tablet,IN
TXN114243,D2579,192.168.17.128,tablet,IN
TXN114244,D1963,192.168.165.18,mobile,KE
TXN114245,D2474,192.168.250.173,desktop,US
TXN114246,D2353,192.168.152.111,tablet,US
TXN114247,D1676,192.168.106.145,mobile,KE
TXN114248,D2424,192.168.163.140,desktop,NG
TXN114249,D2577,192.168.53.90,mobile,US
TXN114250,D2478,192.168.185.8,tablet,KE
TXN114251,D1699,192.168.63.27,desktop,KE
TXN114252,D1682,192.168.42.204,mobile,NG
TXN114253,D1479,192.168.92.217,mobile,KE
TXN114254,D1564,192.168.100.134,mobile,US
TXN114255,D1385,192.168.102.36,mobile,IN
TXN114256,D2893,192.168.76.182,mobile,GB
TXN114257,D1468,192.168.2.141,desktop,IN
TXN114258,D1275,192.168.71.33,desktop,KE
TXN114259,D2105,192.168.83.158,mobile,US
TXN114260,D2188,192.168.225.213,mobile,IN
TXN114261,D2566,192.168.221.99,tablet,GB
TXN114262,D1778,192.168.60.250,desktop,GB
TXN114263,D1320,192.168.4.229,desktop,IN
TXN114264,D1045,192.168.192.208,tablet,KE
TXN114265,D2172,192.168.53.113,tablet,NG
TXN114266,D1367,192.168.250.164,tablet,GB
TXN114267,D1978,192.168.16.75,desktop,KE
TXN114268,D1104,192.168.71.172,desktop,NG
TXN114269,D1656,192.168.76.142,tablet,US
TXN114270,D1102,192.168.245.196,mobile,KE
TXN114271,D2424,192.168.125.241,desktop,KE
TXN114272,D1065,192.168.8.249,desktop,IN
TXN114273,D2449,192.168.65.130,mobile,NG
TXN114274,D2491,192.168.126.32,tablet,KE
TXN114275,D2661,192.168.107.26,tablet,KE
TXN114276,D1278,192.168.42.72,desktop,NG
TXN114277,D2508,192.168.114.46,tablet,GB
TXN114278,D1315,192.168.253.185,desktop,KE
TXN114279,D2688,192.168.218.60,mobile,GB
TXN114280,D1226,192.168.89.109,tablet,KE
TXN114281,D1231,192.168.168.209,tablet,NG
TXN114282,D1059,192.168.13.197,tablet,KE
TXN114283,D2939,192.168.219.157,tablet,NG
TXN114284,D2396,192.168.229.190,mobile,NG
TXN114285,D2152,192.168.236.93,desktop,GB
TXN114286,D1317,192.168.90.239,desktop,NG
TXN114287,D2966,192.168.84.218,desktop,US
TXN114288,D2683,192.168.219.245,tablet,GB
TXN114289,D1421,192.168.238.99,mobile,KE
TXN114290,D1583,192.168.133.242,desktop,US
TXN114291,D2315,192.168.64.177,mobile,KE
TXN114292,D2536,192.168.29.192,mobile,US
TXN114293,D1584,192.168.147.235,tablet,IN
TXN114294,D1114,192.168.151.66,tablet,NG
TXN114295,D2185,192.168.12.63,mobile,IN
TXN114296,D1681,192.168.225.214,tablet,US
TXN114297,D1790,192.168.120.95,mobile,IN
TXN114298,D1778,192.168.32.217,tablet,US
TXN114299,D1048,192.168.187.75,tablet,US
TXN114300,D1250,192.168.210.178,mobile,US
TXN114301,D1357,192.168.200.242,desktop,IN
TXN114302,D2589,192.168.146.183,tablet,US
TXN114303,D1650,192.168.220.132,desktop,US
TXN114304,D2492,192.168.30.58,mobile,GB
TXN114305,D1048,192.168.188.40,mobile,IN
TXN114306,D1134,192.168.51.242,mobile,KE
TXN114307,D1043,192.168.70.68,desktop,GB
TXN114308,D1438,192.168.231.137,tablet,NG
TXN114309,D1603,192.168.28.229,desktop,NG
TXN114310,D2646,192.168.141.105,mobile,NG
TXN114311,D2020,192.168.237.67,mobile,US
TXN114312,D2800,192.168.170.30,mobile,IN
TXN114313,D2657,192.168.218.69,mobile,US
TXN114314,D2966,192.168.236.17,tablet,KE
TXN114315,D2777,192.168.13.132,mobile,IN
TXN114316,D1033,192.168.65.12,desktop,NG
TXN114317,D2131,192.168.49.159,mobile,IN
TXN114318,D2787,192.168.229.244,tablet,GB
TXN114319,D1336,192.168.29.200,desktop,US
TXN114320,D2338,192.168.196.91,mobile,US
TXN114321,D2497,192.168.222.248,tablet,GB
TXN114322,D2722,192.168.172.39,desktop,IN
TXN114323,D2254,192.168.115.244,desktop,KE
TXN114324,D2590,192.168.215.111,tablet,NG
TXN114325,D2289,192.168.88.238,desktop,GB
TXN114326,D1021,192.168.161.61,mobile,GB
TXN114327,D2041,192.168.193.38,desktop,GB
TXN114328,D2882,192.168.147.53,mobile,KE
TXN114329,D1599,192.168.175.98,tablet,KE
TXN114330,D1593,192.168.66.117,desktop,IN
TXN114331,D2416,192.168.108.198,tablet,US
TXN114332,D1941,192.168.62.194,desktop,NG
TXN114333,D1874,192.168.238.140,desktop,KE
TXN114334,D2573,192.168.220.217,desktop,US
TXN114335,D1682,192.168.15.7,desktop,NG
TXN114336,D1258,192.168.30.16,desktop,GB
TXN114337,D1901,192.168.26.158,desktop,US
TXN114338,D1760,192.168.65.235,mobile,US
TXN114339,D1401,192.168.133.58,mobile,IN
TXN114340,D1446,192.168.80.184,tablet,NG
TXN114341,D2840,192.168.58.103,tablet,KE
TXN114342,D1162,192.168.245.106,desktop,US
TXN114343,D2586,192.168.101.5,tablet,KE
TXN114344,D1069,192.168.239.185,mobile,GB
TXN114345,D1695,192.168.218.92,desktop,NG
TXN114346,D2270,192.168.240.237,desktop,US
TXN114347,D2033,192.168.150.102,mobile,NG
TXN114348,D2242,192.168.95.122,desktop,KE
TXN114349,D1218,192.168.161.104,tablet,KE
TXN114350,D1090,192.168.7.10,tablet,NG
TXN114351,D2103,192.168.189.41,desktop,IN
TXN114352,D2886,192.168.242.211,tablet,NG
TXN114353,D2956,192.168.90.62,desktop,GB
TXN114354,D1885,192.168.175.142,mobile,US
TXN114355,D1892,192.168.42.5,desktop,KE
TXN114356,D2377,192.168.23.31,desktop,IN
TXN114357,D1764,192.168.243.145,mobile,US
TXN114358,D2276,192.168.177.126,desktop,NG
TXN114359,D2066,192.168.188.129,tablet,IN
TXN114360,D1974,192.168.204.33,mobile,IN
TXN114361,D2247,192.168.69.149,desktop,NG
TXN114362,D2288,192.168.158.114,mobile,IN
TXN114363,D2686,192.168.101.34,desktop,IN
TXN114364,D2215,192.168.120.144,tablet,KE
TXN114365,D1222,192.168.110.121,tablet,US
TXN114366,D2405,192.168.169.48,tablet,NG
TXN114367,D2933,192.168.70.143,desktop,NG
TXN114368,D1149,192.168.54.204,desktop,IN
TXN114369,D1237,192.168.150.206,desktop,NG
TXN114370,D1204,192.168.224.246,desktop,IN
TXN114371,D2845,192.168.119.101,desktop,GB
TXN114372,D2884,192.168.204.225,tablet,KE
TXN114373,D2626,192.168.71.233,mobile,NG
TXN114374,D2714,192.168.180.215,mobile,NG
TXN114375,D2351,192.168.21.10,desktop,GB
TXN114376,D2879,192.168.193.124,desktop,IN
TXN114377,D1220,192.168.169.103,tablet,US
TXN114378,D1010,192.168.139.99,tablet,GB
TXN114379,D1000,192.168.214.231,tablet,KE
TXN114380,D1786,192.168.153.166,tablet,NG
TXN114381,D1566,192.168.239.91,mobile,IN
TXN114382,D2388,192.168.181.221,tablet,US
TXN114383,D2356,192.168.243.5,mobile,KE
TXN114384,D1107,192.168.217.185,mobile,IN
TXN114385,D2384,192.168.235.221,desktop,GB
TXN114386,D1398,192.168.139.131,tablet,KE
TXN114387,D2929,192.168.105.188,desktop,IN
TXN114388,D1275,192.168.207.83,desktop,IN
TXN114389,D1369,192.168.60.96,desktop,KE
TXN114390,D2572,192.168.107.123,desktop,GB
TXN114391,D2253,192.168.205.41,mobile,US
TXN114392,D1201,192.168.103.161,mobile,IN
TXN114393,D1462,192.168.16.159,tablet,NG
TXN114394,D1249,192.168.68.198,mobile,IN
TXN114395,D2206,192.168.242.25,desktop,US
TXN114396,D1628,192.168.78.30,tablet,IN
TXN114397,D1269,192.168.52.50,desktop,IN
TXN114398,D1175,192.168.60.119,tablet,US
TXN114399,D2609,192.168.235.201,desktop,KE
TXN114400,D1221,192.168.63.183,mobile,US
TXN114401,D2762,192.168.172.128,mobile,NG
TXN114402,D2501,192.168.70.15,mobile,US
TXN114403,D1916,192.168.122.11,desktop,GB
TXN114404,D2821,192.168.162.104,mobile,IN
TXN114405,D1700,192.168.64.162,desktop,NG
TXN114406,D1473,192.168.130.25,desktop,IN
TXN114407,D1934,192.168.61.51,desktop,KE
TXN114408,D1877,192.168.39.210,mobile,IN
TXN114409,D2898,192.168.117.244,mobile,IN
TXN114410,D1255,192.168.58.62,tablet,GB
TXN114411,D1053,192.168.216.244,tablet,NG
TXN114412,D2644,192.168.86.96,mobile,GB
TXN114413,D2815,192.168.240.10,tablet,NG
TXN114414,D1304,192.168.131.75,mobile,GB
TXN114415,D2961,192.168.37.162,desktop,GB
TXN114416,D2686,192.168.205.187,desktop,GB
TXN114417,D2806,192.168.22.112,desktop,US
TXN114418,D1376,192.168.57.169,mobile,US
TXN114419,D2764,192.168.185.132,desktop,KE
TXN114420,D1828,192.168.246.210,tablet,KE
TXN114421,D2082,192.168.220.116,desktop,KE
TXN114422,D2895,192.168.81.169,tablet,KE
TXN114423,D2890,192.168.64.200,mobile,IN
TXN114424,D2053,192.168.23.245,mobile,KE
TXN114425,D2164,192.168.46.76,desktop,NG
TXN114426,D1654,192.168.81.207,desktop,GB
TXN114427,D2045,192.168.237.154,tablet,IN
TXN114428,D2853,192.168.9.234,tablet,US
TXN114429,D2805,192.168.104.31,desktop,NG
TXN114430,D1818,192.168.199.114,tablet,US
TXN114431,D1899,192.168.147.234,tablet,GB
TXN114432,D1725,192.168.233.131,mobile,US
TXN114433,D2979,192.168.16.190,tablet,IN
TXN114434,D1567,192.168.17.188,desktop,GB
TXN114435,D2005,192.168.150.217,desktop,GB
TXN114436,D1254,192.168.129.94,desktop,KE
TXN114437,D1088,192.168.109.140,mobile,NG
TXN114438,D1309,192.168.150.121,desktop,IN
TXN114439,D2331,192.168.162.59,tablet,IN
TXN114440,D1215,192.168.183.154,mobile,IN
TXN114441,D1553,192.168.67.101,mobile,NG
TXN114442,D1809,192.168.141.79,tablet,KE
TXN114443,D2099,192.168.217.90,mobile,US
TXN114444,D1795,192.168.1.162,desktop,GB
TXN114445,D2799,192.168.202.5,mobile,GB
TXN114446,D1527,192.168.210.182,desktop,US
TXN114447,D1880,192.168.213.203,desktop,GB
TXN114448,D1366,192.168.43.228,mobile,GB
TXN114449,D2282,192.168.77.83,desktop,NG
TXN114450,D1159,192.168.15.177,desktop,GB
TXN114451,D1486,192.168.29.9,desktop,GB
TXN114452,D1584,192.168.157.234,desktop,KE
TXN114453,D1994,192.168.118.79,desktop,KE
TXN114454,D2362,192.168.183.75,tablet,IN
TXN114455,D2970,192.168.237.94,desktop,NG
TXN114456,D2864,192.168.133.26,mobile,US
TXN114457,D1280,192.168.28.51,tablet,GB
TXN114458,D2389,192.168.131.174,desktop,IN
TXN114459,D1461,192.168.224.140,desktop,IN
TXN114460,D2731,192.168.34.31,mobile,NG
TXN114461,D2953,192.168.1.44,desktop,GB
TXN114462,D1673,192.168.175.64,tablet,US
TXN114463,D1577,192.168.50.124,mobile,IN
TXN114464,D1148,192.168.199.35,tablet,IN
TXN114465,D1653,192.168.3.188,desktop,GB
TXN114466,D1051,192.168.119.82,desktop,GB
TXN114467,D1426,192.168.134.21,desktop,GB
TXN114468,D2161,192.168.229.240,mobile,NG
TXN114469,D2002,192.168.254.59,desktop,KE
TXN114470,D1217,192.168.99.181,mobile,NG
TXN114471,D1402,192.168.118.32,desktop,GB
TXN114472,D1660,192.168.45.55,mobile,IN
TXN114473,D1683,192.168.221.163,desktop,IN
TXN114474,D2301,192.168.55.24,mobile,US
TXN114475,D2651,192.168.54.23,tablet,IN
TXN114476,D1130,192.168.177.107,tablet,GB
TXN114477,D1525,192.168.144.155,tablet,GB
TXN114478,D2309,192.168.0.49,mobile,US
TXN114479,D1732,192.168.48.116,mobile,NG
TXN114480,D1365,192.168.220.135,tablet,US
TXN114481,D1107,192.168.178.8,mobile,IN
TXN114482,D1340,192.168.104.131,mobile,IN
TXN114483,D2274,192.168.184.114,mobile,NG
TXN114484,D1585,192.168.239.117,desktop,KE
TXN114485,D2100,192.168.154.137,desktop,US
TXN114486,D2901,192.168.103.210,desktop,IN
TXN114487,D1243,192.168.76.90,mobile,GB
TXN114488,D2664,192.168.251.17,desktop,KE
TXN114489,D1009,192.168.248.35,mobile,GB
TXN114490,D1644,192.168.116.49,desktop,KE
TXN114491,D2408,192.168.229.229,mobile,GB
TXN114492,D1514,192.168.241.252,mobile,IN
TXN114493,D2998,192.168.187.79,tablet,KE
TXN114494,D1981,192.168.118.226,tablet,IN
TXN114495,D2252,192.168.240.115,mobile,NG
TXN114496,D1861,192.168.167.178,mobile,KE
TXN114497,D1336,192.168.94.243,desktop,IN
TXN114498,D1607,192.168.121.139,tablet,IN
TXN114499,D1214,192.168.36.164,desktop,IN
TXN114500,D1848,192.168.36.238,tablet,KE
TXN114501,D1377,192.168.218.33,mobile,IN
TXN114502,D1280,192.168.22.56,mobile,IN
TXN114503,D2401,192.168.3.202,mobile,NG
TXN114504,D2725,192.168.51.193,desktop,IN
TXN114505,D1843,192.168.178.90,mobile,IN
TXN114506,D1640,192.168.50.133,desktop,US
TXN114507,D2940,192.168.88.44,desktop,US
TXN114508,D1571,192.168.14.241,desktop,US
TXN114509,D2891,192.168.211.167,mobile,US
TXN114510,D2896,192.168.110.187,mobile,KE
TXN114511,D2916,192.168.37.75,mobile,KE
TXN114512,D2506,192.168.188.195,tablet,US
TXN114513,D2686,192.168.10.203,desktop,GB
TXN114514,D1804,192.168.161.166,mobile,GB
TXN114515,D1529,192.168.115.109,mobile,NG
TXN114516,D1022,192.168.119.153,mobile,GB
TXN114517,D2967,192.168.101.152,tablet,KE
TXN114518,D1855,192.168.166.72,mobile,NG
TXN114519,D2787,192.168.124.139,tablet,IN
TXN114520,D2572,192.168.163.240,desktop,NG
TXN114521,D2804,192.168.94.84,mobile,IN
TXN114522,D1096,192.168.5.252,tablet,US
TXN114523,D1051,192.168.155.190,desktop,NG
TXN114524,D1149,192.168.222.62,desktop,GB
TXN114525,D2889,192.168.0.120,tablet,IN
TXN114526,D1545,192.168.242.78,tablet,KE
TXN114527,D2895,192.168.202.244,desktop,GB
TXN114528,D2340,192.168.229.204,desktop,US
TXN114529,D1280,192.168.203.28,desktop,IN
TXN114530,D1418,192.168.116.249,tablet,NG
TXN114531,D1803,192.168.167.147,desktop,NG
TXN114532,D2021,192.168.241.73,tablet,KE
TXN114533,D1971,192.168.202.193,mobile,US
TXN114534,D2693,192.168.218.254,tablet,GB
TXN114535,D1361,192.168.160.218,mobile,NG
TXN114536,D2988,192.168.203.89,desktop,GB
TXN114537,D2996,192.168.76.9,mobile,US
TXN114538,D2722,192.168.166.88,tablet,IN
TXN114539,D1211,192.168.144.120,desktop,US
TXN114540,D1450,192.168.129.248,mobile,US
TXN114541,D1876,192.168.123.65,tablet,IN
TXN114542,D1565,192.168.106.157,tablet,US
TXN114543,D1744,192.168.105.60,tablet,US
TXN114544,D2208,192.168.246.180,tablet,IN
TXN114545,D2881,192.168.79.181,desktop,KE
TXN114546,D2327,192.168.13.104,mobile,IN
TXN114547,D2283,192.168.130.119,mobile,KE
TXN114548,D1672,192.168.161.14,desktop,GB
TXN114549,D1694,192.168.150.194,desktop,US
TXN114550,D1240,192.168.228.163,desktop,GB
TXN114551,D1814,192.168.225.203,tablet,IN
TXN114552,D1149,192.168.175.209,tablet,KE
TXN114553,D1410,192.168.192.36,tablet,IN
TXN114554,D2045,192.168.171.37,tablet,IN
TXN114555,D1471,192.168.55.67,tablet,IN
TXN114556,D1784,192.168.25.221,mobile,GB
TXN114557,D1987,192.168.227.18,mobile,NG
TXN114558,D2887,192.168.8.222,desktop,GB
TXN114559,D1342,192.168.141.144,tablet,US
TXN114560,D1414,192.168.29.124,tablet,GB
TXN114561,D1490,192.168.191.5,mobile,KE
TXN114562,D2468,192.168.125.144,desktop,GB
TXN114563,D1159,192.168.178.189,tablet,IN
TXN114564,D1296,192.168.162.253,desktop,GB
TXN114565,D1209,192.168.175.53,desktop,IN
TXN114566,D2879,192.168.21.20,mobile,US
TXN114567,D2480,192.168.126.186,tablet,GB
TXN114568,D2777,192.168.116.82,mobile,KE
TXN114569,D1210,192.168.74.15,tablet,US
TXN114570,D1106,192.168.39.34,desktop,US
TXN114571,D2425,192.168.114.198,desktop,IN
TXN114572,D2695,192.168.68.249,desktop,KE
TXN114573,D1121,192.168.107.21,desktop,US
TXN114574,D1733,192.168.49.208,tablet,IN
TXN114575,D2172,192.168.18.3,desktop,GB
TXN114576,D1343,192.168.23.23,mobile,US
TXN114577,D2419,192.168.108.244,tablet,IN
TXN114578,D1773,192.168.62.55,mobile,GB
TXN114579,D1087,192.168.226.106,desktop,NG
TXN114580,D1038,192.168.98.8,mobile,GB
TXN114581,D2598,192.168.85.159,mobile,NG
TXN114582,D1166,192.168.217.91,tablet,KE
TXN114583,D1302,192.168.21.241,tablet,US
TXN114584,D1701,192.168.119.210,mobile,NG
TXN114585,D2418,192.168.73.97,desktop,IN
TXN114586,D2104,192.168.190.3,tablet,IN
TXN114587,D2733,192.168.3.216,desktop,NG
TXN114588,D2190,192.168.201.45,desktop,NG
TXN114589,D1842,192.168.238.74,tablet,US
TXN114590,D1353,192.168.129.132,tablet,IN
TXN114591,D2769,192.168.110.33,desktop,GB
TXN114592,D1325,192.168.138.162,desktop,US
TXN114593,D1691,192.168.35.10,tablet,GB
TXN114594,D1856,192.168.233.37,tablet,GB
TXN114595,D2018,192.168.25.183,mobile,IN
TXN114596,D1608,192.168.120.164,mobile,NG
TXN114597,D2758,192.168.192.22,mobile,GB
TXN114598,D2769,192.168.246.247,tablet,US
TXN114599,D1812,192.168.247.35,mobile,GB
TXN114600,D2872,192.168.49.77,tablet,US
TXN114601,D2191,192.168.178.144,desktop,NG
TXN114602,D1848,192.168.241.73,tablet,IN
TXN114603,D2014,192.168.254.58,desktop,GB
TXN114604,D1570,192.168.209.219,tablet,KE
TXN114605,D2512,192.168.101.206,desktop,NG
TXN114606,D2487,192.168.147.31,tablet,KE
TXN114607,D1607,192.168.227.0,tablet,GB
TXN114608,D2308,192.168.25.15,tablet,IN
TXN114609,D1124,192.168.149.83,tablet,GB
TXN114610,D2211,192.168.144.176,mobile,GB
TXN114611,D2814,192.168.55.239,mobile,KE
TXN114612,D1555,192.168.126.199,desktop,KE
TXN114613,D2495,192.168.244.225,tablet,NG
TXN114614,D1736,192.168.184.248,mobile,KE
TXN114615,D2484,192.168.202.81,tablet,GB
TXN114616,D1608,192.168.220.220,tablet,US
TXN114617,D1403,192.168.52.253,tablet,KE
TXN114618,D1431,192.168.61.53,mobile,US
TXN114619,D2255,192.168.124.203,tablet,NG
TXN114620,D1051,192.168.36.193,tablet,NG
TXN114621,D2315,192.168.104.31,mobile,NG
TXN114622,D2026,192.168.57.38,desktop,GB
TXN114623,D2368,192.168.11.118,desktop,GB
TXN114624,D2652,192.168.105.25,tablet,GB
TXN114625,D1238,192.168.182.88,desktop,GB
TXN114626,D1646,192.168.191.213,desktop,GB
TXN114627,D1468,192.168.92.237,desktop,KE
TXN114628,D1710,192.168.232.250,mobile,GB
TXN114629,D1283,192.168.181.199,tablet,GB
TXN114630,D2219,192.168.65.13,mobile,GB
TXN114631,D2131,192.168.183.194,mobile,GB
TXN114632,D1374,192.168.240.30,tablet,NG
TXN114633,D1590,192.168.195.50,desktop,NG
TXN114634,D1238,192.168.173.193,tablet,US
TXN114635,D1432,192.168.43.175,tablet,US
TXN114636,D1909,192.168.231.107,desktop,US
TXN114637,D1614,192.168.225.3,tablet,GB
TXN114638,D1083,192.168.93.50,mobile,IN
TXN114639,D2983,192.168.138.42,tablet,IN
TXN114640,D2340,192.168.113.154,desktop,US
TXN114641,D2815,192.168.184.214,tablet,IN
TXN114642,D1512,192.168.207.86,tablet,GB
TXN114643,D1273,192.168.18.115,mobile,KE
TXN114644,D1374,192.168.170.178,mobile,KE
TXN114645,D2134,192.168.153.34,mobile,GB
TXN114646,D2092,192.168.89.77,desktop,GB
TXN114647,D1878,192.168.138.96,tablet,US
TXN114648,D2559,192.168.228.219,desktop,GB
TXN114649,D2711,192.168.162.238,desktop,US
TXN114650,D1163,192.168.184.226,mobile,NG
TXN114651,D2881,192.168.85.252,mobile,KE
TXN114652,D2792,192.168.87.55,tablet,KE
TXN114653,D1633,192.168.67.145,desktop,US
TXN114654,D2553,192.168.12.20,desktop,NG
TXN114655,D1188,192.168.152.89,mobile,IN
TXN114656,D1732,192.168.26.121,desktop,NG
TXN114657,D2978,192.168.151.204,tablet,NG
TXN114658,D2660,192.168.84.229,tablet,US
TXN114659,D2702,192.168.210.156,tablet,US
TXN114660,D2968,192.168.34.254,tablet,KE
TXN114661,D2550,192.168.136.195,desktop,NG
TXN114662,D2949,192.168.140.209,mobile,US
TXN114663,D2178,192.168.123.117,tablet,KE
TXN114664,D2569,192.168.173.167,mobile,GB
TXN114665,D2030,192.168.101.245,mobile,KE
TXN114666,D2662,192.168.54.250,mobile,US
TXN114667,D1007,192.168.62.100,mobile,GB
TXN114668,D1164,192.168.107.34,tablet,US
TXN114669,D2053,192.168.167.177,mobile,IN
TXN114670,D2705,192.168.253.192,mobile,US
TXN114671,D1351,192.168.229.156,mobile,US
TXN114672,D2060,192.168.158.236,mobile,KE
TXN114673,D2999,192.168.147.21,tablet,IN
TXN114674,D1700,192.168.135.124,mobile,NG
TXN114675,D1206,192.168.77.174,desktop,KE
TXN114676,D2075,192.168.252.100,tablet,US
TXN114677,D2924,192.168.175.185,tablet,NG
TXN114678,D1586,192.168.111.23,mobile,NG
TXN114679,D1413,192.168.125.76,mobile,GB
TXN114680,D2040,192.168.6.222,mobile,IN
TXN114681,D1769,192.168.9.59,tablet,NG
TXN114682,D1602,192.168.93.153,mobile,GB
TXN114683,D2399,192.168.39.147,mobile,US
TXN114684,D1996,192.168.3.155,tablet,IN
TXN114685,D1594,192.168.188.162,mobile,US
TXN114686,D2532,192.168.150.156,tablet,IN
TXN114687,D2585,192.168.209.35,tablet,IN
TXN114688,D2828,192.168.123.203,desktop,NG
TXN114689,D1724,192.168.149.216,tablet,IN
TXN114690,D2487,192.168.113.58,mobile,GB
TXN114691,D1781,192.168.104.145,desktop,US
TXN114692,D2450,192.168.168.12,mobile,KE
TXN114693,D2897,192.168.185.42,mobile,NG
TXN114694,D2235,192.168.105.4,desktop,GB
TXN114695,D2450,192.168.49.115,desktop,KE
TXN114696,D1112,192.168.228.109,tablet,NG
TXN114697,D2601,192.168.96.67,mobile,US
TXN114698,D1676,192.168.61.72,mobile,KE
TXN114699,D1333,192.168.191.61,tablet,GB
TXN114700,D1100,192.168.75.187,tablet,KE
TXN114701,D2039,192.168.120.134,mobile,GB
TXN114702,D2777,192.168.246.173,desktop,KE
TXN114703,D2740,192.168.185.193,tablet,NG
TXN114704,D2576,192.168.228.166,tablet,US
TXN114705,D2666,192.168.107.125,desktop,US
TXN114706,D1928,192.168.38.254,tablet,US
TXN114707,D2792,192.168.59.110,mobile,US
TXN114708,D1050,192.168.60.32,mobile,KE
TXN114709,D2197,192.168.15.237,tablet,NG
TXN114710,D1774,192.168.231.169,desktop,US
